URL,Status Code
https://www.foxnews.com/great-outdoors/bluefin-record-virginia-fisherman-708-pounds,200
https://www.foxnews.com/category/politics/senate,200
https://www.foxnews.com/person/d/nate-day,200
https://www.foxnews.com/lifestyle/jennifer-lopez-selfie-moms-jlo-challenge,200
https://www.foxnews.com/health,200
https://www.foxnews.com/opinion/martha-maccallum-prayer-from-iwo-jima-75-years-later,200
https://www.foxnews.com/entertainment/onward-movie-feature-lgbtq-animated-character-lena-waithe.amp,200
https://www.foxnews.com/category/lifestyle/thankful-nation,200
https://www.foxnews.com/media/brandon-judd-greyhound-sanctuary-buses-policy.amp,200
https://www.foxnews.com/category/fitness-and-wellbeing,200
https://www.foxnews.com/entertainment/miss-america-bess-myersons-daughter-reflects-on-growing-up-with-beauty-queen-she-cast-a-very-large-shadow,200
https://www.foxnews.com/category/health/mental-health,200
https://www.foxnews.com/category/lifestyle/pets,200
https://www.foxnews.com/world/trump-arrives-in-india,200
https://www.foxnews.com/entertainment/tom-holland-spider-man-marvel-exit-phone-call-disney-ceo-bob-iger,200
https://www.foxnews.com/us/alaska-airmen-receives-discipline-for-urinating-in-coffee-maker,200
https://www.foxnews.com/entertainment/jessica-mulroney-denies-registering-charity-website-meghan-markle-prince-harry,200
https://www.foxnews.com/science/search-for-aliens-new-techniques-announced-determine-whether-alone-universe,200
https://www.foxnews.com/category/shows/star-wars,200
https://www.foxnews.com/science/what-should-we-do-if-a-planet-killer-asteroid-takes-aim-at-earth,200
https://www.foxnews.com/category/lifestyle/parenting,200
https://www.foxnews.com/entertainment/trump-prompts-confusion-gay-bollywood-tweet,200
https://www.foxnews.com/category/entertainment/events/departed,200
https://www.foxnews.com/category/politics/house-of-representatives,200
https://www.foxnews.com/politics/bernie-sanders-unearthed-video-recalling-excitement-castro-revolution-cuba,200
https://www.foxnews.com/entertainment/lena-waithe-the-chi-jason-mitchell-misconduct,200
https://www.foxnews.com/opinion/adam-goodman-at-tuesdays-democratic-debate-bloomberg-should-take-advice-from-rocky-and-show-up-as-a-fighter,200
https://www.foxnews.com/health/coronavirus-infections-italy-south-korea-iran-outbreak-europe-spread,200
https://www.foxnews.com/apps-products,200
https://www.foxnews.com/entertainment/octavia-spencer-jessica-chastain-helped-me-earn-5-times-my-asking-salary,200
https://www.foxnews.com/entertainment/duck-dynasty-missy-robertson-changing-lives-faith-based-show-restored,200
https://www.foxnews.com/category/entertainment/genres/pets,200
https://www.foxnews.com/category/us/military,200
https://www.foxnews.com/entertainment/meghan-markle-forces-for-change-vogue-game-changers,200
https://www.foxnews.com/health/chronic-fatigue-syndrome-causes-when-to-seek-help,200
https://www.foxnews.com/lifestyle/dog-picasso-thriving-new-home-owner-says,200
https://www.foxnews.com/politics/biden-russian-bots-facebook-bernie-sanders,200
https://www.foxnews.com/entertainment/bill-condon-on-beauty-and-the-beast-gay-controversy-im-sort-of-sick-of-this,200
https://www.foxnews.com/us.html,200
https://www.foxnews.com/tech/new-army-technology-fast-tracks-damaged-tanks-combat,200
https://www.foxnews.com/politics/aaa-calls-dc-parking-and-traffic-enforcement-predatory-as-city-issues-record-1-billion-in-tickets,200
https://www.foxnews.com/shows/the-daily-briefing,200
https://www.foxnews.com/lifestyle/pit-bull-abusive-dad-boy-drops-at-shelter.amp,200
https://www.foxnews.com/category/tech/technologies/drones,200
https://www.foxnews.com/entertainment/kelsey-grammer-65-look-back-biggest-moments,200
https://www.foxnews.com/category/faith-values/faith,200
https://www.foxnews.com/media/steve-doocy-crunch-for-a-vet-robert-irvine,200
https://www.foxnews.com/shows/fox-and-friends,200
https://www.foxnews.com/entertainment/ali-wong-kiss-keanu-reeves-daniel-dae-kim,200
https://www.foxnews.com/us/five-victims-identified-deadly-wrong-way-crash-georgia-interstate,200
https://www.foxnews.com/category/tech/topics/video-games,200
https://www.foxnews.com/opinion/andrew-mccarthy-stone-sentencing-ends-russia-collusion-part-i-but-dems-cooking-up-even-weaker-sequel.amp,200
https://www.foxnews.com/politics/bloomberg-campaign-office-vandalized-utah,200
https://www.foxnews.com/shows/next-revolution-steve-hilton,200
https://www.foxnews.com/media/democratic-debate-mike-bloomberg-coal,200
https://www.foxnews.com/category/opinion,200
https://www.foxnews.com/category/world/personalities/british-royals,200
https://www.foxnews.com/category/columns/digging-history,200
https://www.foxnews.com/person/l/tomi-lahren,200
https://www.foxnews.com/shows/life-liberty-levin,200
https://www.foxnews.com/category/us/crime/police-and-law-enforcement,200
https://www.foxnews.com/category/person/donald-trump,200
https://www.foxnews.com/media/ww2-veteran-ervin-julian-carried-trump-rally-fox-friends,200
https://www.foxnews.com/science/mad-mike-hughes-64-homemade-rocket-daredevil-killed-in-mishap.amp,200
https://www.foxnews.com/person/a/david-aaro,200
https://www.foxnews.com/category/shows/fox-friends/all-american-summer-concert-series,200
https://www.foxnews.com/category/fox-nation,200
https://www.foxnews.com/category/us/us-regions/southeast/florida,200
https://www.foxnews.com/entertainment/quentin-tarantino-wife-welcome-child,200
https://www.foxnews.com/opinion/sen-chuck-grassley-religious-freedom-under-attack-us-promote-liberty-globally,200
https://www.foxnews.com/media/zombie-biden-after-nevada-caucuses-is-curtains-for-mainstream-democratic-party-chris-stirewalt,200
https://www.foxnews.com/category/shows/journal-editorial-report/transcript,200
https://www.foxnews.com/us/police-dog-killed-in-line-of-duty-to-be-honored-with-custom-painted-casket.amp,200
https://www.foxnews.com/science/self-taught-rocket-maker-shoots-himself-1875-feet-to-prove-earth-is-flat,200
https://www.foxnews.com/category/science/natural-science,200
https://www.foxnews.com/category/us/us-regions/west/utah,200
https://www.foxnews.com/shows/fox-friends-first,200
https://www.foxnews.com/media/trump-bill-clinton-impeachment-judge-napolitano,200
https://www.foxnews.com/opinion/what-do-you-say-to-someone-who-is-grieving-advice-greg-laurie,200
https://www.foxnews.com/category/entertainment/celebrity-news/meghan-markle,200
https://www.foxnews.com/person/m/george-tyrus-murdoch,200
https://www.foxnews.com/shows/fox-files,200
https://www.foxnews.com/category/tech,200
https://www.foxnews.com/real-estate/5-most-expensive-us-cities-to-live-in,200
https://www.foxnews.com/category/world/world-regions/china,200
https://www.foxnews.com/category/shows/the-story/transcript,200
https://www.foxnews.com/media/martha-maccallum-unknown-valor-iwo-jima,200
https://www.foxnews.com/category/entertainment,200
https://www.foxnews.com/media/nancy-grace-idaho-mother-missing-kids-lying-to-court-police,200
https://www.foxnews.com/entertainment/drew-carey-late-ex-amie-harwick-radio,200
https://www.foxnews.com/media/democratic-debate-trump-rally-stuart-varney,200
https://www.foxnews.com/shows/media-buzz,200
https://www.foxnews.com/media/african-american-conservatives-rob-smith-david-webb,200
https://www.foxnews.com/tech/marriott-database-hack-exposes-details-of-500m-guests,200
https://www.foxnews.com/us/wwii-veteran-phoenix-trump-rally-usa-cheers,200
https://www.foxnews.com/category/tech/topics/cybercrime,200
https://www.foxnews.com/media/candace-owens-democrats-bernie-sanders-chaos.amp,200
https://www.foxnews.com/shows/fox-news-sunday,200
https://www.foxnews.com/media/zaino-trump-impeachment-2020-win,200
https://www.foxnews.com/entertainment/elizabeth-hurley-54-stuns-blue-bikini-instagram-video,200
https://www.foxnews.com/category/good-news,200
https://www.foxnews.com/entertainment/clint-eastwood-support-mike-bloomberg-trump,200
https://www.foxnews.com/person/h/abby-hornacek,200
https://www.foxnews.com/shows/outnumbered-overtime,200
http://www.foxnews.com/media/trumps-support-from-african-americans-will-rise-50-percent-or-more-tim-scott-predicts,301
https://www.foxnews.com/person/b/bradford-betz,200
https://www.foxnews.com/us/florida-police-tongues-jars-crawl-space,200
https://www.foxnews.com/world/china-xi-jinping-hong-kong-protest-divide-crushed-bodies-shattered-bones,200
http://www.foxnews.com/shows/sunday-morning-futures,301
https://www.foxnews.com/shows/greg-gutfeld-show,200
https://www.foxnews.com/media/ainsley-earhardt-howard-stern-faith-prayer-sean-hannity,200
https://www.foxnews.com/entertainment/call-of-the-wild-harrison-ford-george-lucas-career-influence,200
https://www.foxnews.com/category/person/justin-bieber,200
https://www.foxnews.com/category/person/jennifer-lopez,200
https://www.foxnews.com/media/jussie-smollett-mark-fuhrman-disorderly-conduct,200
https://www.foxnews.com/shows/journal-editorial-report,200
https://www.foxnews.com/person/h/yael-halon,200
https://www.foxnews.com/tech/what-does-apple-have-up-its-sleeve-in-2020,200
https://www.foxnews.com/real-estate/growing-number-of-americans-spend-income-rent,200
https://www.foxnews.com/tech/huge-government-data-breach-inexcusable-security-experts-say,200
http://www.foxnews.com/politics/sanders-win-in-nevada-reinforces-his-front-runner-status-draws-more-attacks-from-rivals,301
https://www.foxnews.com/category/shows/the-five/transcript,200
https://www.foxnews.com/media/hearts-attack-survivor-bernie-sanders-called-out-for-praising-free-market-system-health-care,200
https://www.foxnews.com/entertainment/dukes-of-hazzard-catherine-bach-faith,200
https://www.foxnews.com/us/florida-cross-pensacola-christian-atheist-court,200
https://www.foxnews.com/entertainment/john-oates-hall-oates-slept-with-thousands-of-women,200
https://www.foxnews.com/media/richard-jewell-olympic-park-bombing,200
https://www.foxnews.com/category/shows/hannity/transcript,200
https://www.foxnews.com/politics/nevada-caucuses-underway,200
https://www.foxnews.com/tech/health-insurer-anthem-says-database-of-customer-employee-info-hacked,200
https://www.foxnews.com/category/style-and-beauty.html,301
https://www.foxnews.com/category/travel/general/hotels,200
https://www.foxnews.com/category/person/alexandria-ocasio-cortez,200
https://www.foxnews.com/category/shows/your-world-cavuto/common-sense,200
https://www.foxnews.com/media/behind-the-scenes-with-fox-nations-abby-hornacek-on-parkd,200
https://www.foxnews.com/category/us/us-regions/west/california,200
https://www.foxnews.com/category/faith-values/family,200
https://www.foxnews.com/entertainment/pamela-anderson-ex-jon-peters-engaged-another-woman-after-marriage-report,200
https://www.foxnews.com/media/roger-stone-judge-trial-amy-berman-jackson-president-trump,200
https://www.foxnews.com/shows/americas-news-hq,200
https://www.foxnews.com/entertainment/messing-pompeo-union-nbc,200
https://www.foxnews.com/category/us/us-regions/midwest/indiana,200
https://www.foxnews.com/us/california-missing-found-alive-marin-county-hike-sheriff-miracle,200
https://www.foxnews.com/category/person/barack-obama,200
https://www.foxnews.com/media/katie-hill-view-affair-bisexuality-headlines,200
https://www.foxnews.com/category/columns/fox-friends-blog,200
https://www.foxnews.com/person/m/britt-mchenry,200
https://www.foxnews.com/category/person/jessica-simpson,200
https://www.foxnews.com/category/us/religion,200
https://www.foxnews.com/entertainment/mob-wives-star-drita-davanzo-has-gun-drug-charges-dropped,200
https://www.foxnews.com/media/impeachment-president-trump-richard-nixon,200
https://www.foxnews.com/shows/bill-hemmer-reports,200
https://www.foxnews.com/politics/baltimore-mayor-scrutinized-over-alleged-self-dealing-with-childrens-book-series,200
https://www.foxnews.com/us/chinese-hackers-targeted-us-universities-in-pursuit-of-maritime-military-secrets-report,200
https://www.foxnews.com/us/philadelphia-adoption-siblings-family,200
https://www.foxnews.com/us/oregon-widow-80-scammed-catfished,200
https://www.foxnews.com/media/sen-kennedy-doubles-down-on-jeffrey-epstein-case-comments-americans-are-entitled-to-the-facts,200
https://www.foxnews.com/category/shows/fox-friends/fox-and-friends-recipes,200
https://www.foxnews.com/science/reaper-of-death-tyrannosaur-species-discovered-in-canada,200
https://www.foxnews.com/entertainment/model-camille-kostek-gets-candid-rob-gronkowski,200
https://www.foxnews.com/category/person/kelly-ripa,200
https://www.foxnews.com/entertainment/maxim-model-arielle-raycene-off-broadway-used,200
https://www.foxnews.com/science/asteroid-wiped-out-dinosaurs-oceans-acid,200
https://www.foxnews.com/shows/cavuto-live,200
https://www.foxnews.com/us/german-woman-who-posed-as-a-heiress-and-socialite-will-likely-get-deported-regardless-of-conviction,200
https://www.foxnews.com/category/person/william-barr,200
https://www.foxnews.com/category/health/infectious-disease/coronavirus,200
https://www.foxnews.com/tech/chinese-hacking-major-cases-cyber-intrusion-by-beijing.amp,200
https://www.foxnews.com/world/scotland-derek-mackay-resignation-inappropriate-relationship-16-boy,200
https://www.foxnews.com/shows/legends-lies,200
https://www.foxnews.com/science/shipwreck-doomed-1840s-royal-navy-arctic-expedition-reveals-secrets,200
https://www.foxnews.com/category/entertainment/events/babies,200
https://www.foxnews.com/entertainment/justin-bieber-jesus-changes-album,200
https://www.foxnews.com/category/shows/american-idol,200
https://www.foxnews.com/person/c/chris-ciaccia,200
https://www.foxnews.com/category/shows/fox-friends/as-seen-on,200
https://www.foxnews.com/media/katie-hill-resigns-greg-gutfeld-reacts-media-republicans,200
https://www.foxnews.com/health/sacramento-confirms-first-coronavirus-patient-traveled-china,200
https://www.foxnews.com/food-drink/national-margarita-day-celebrity-chef-geoffrey-zakarian-perfect-margarita.amp,200
https://www.foxnews.com/politics/barr-decries-serious-irregularities-in-epsteins-detention-vows-full-investigation,200
https://www.foxnews.com/category/shows/media-buzz/transcript,200
https://www.foxnews.com/science/asteroid-that-killed-dinosaurs-benefited-bacteria,200
https://www.foxnews.com/category/person/elizabeth-hurley,200
https://www.foxnews.com/category/us/education/college,200
https://www.foxnews.com/entertainment/dog-the-bounty-hunter-bond-wife-beth-chapman,200
https://www.foxnews.com/science/dinosaurs-were-warm-blooded.amp,200
https://www.foxnews.com/shows/ingraham-angle,200
https://www.foxnews.com/us/baltimore-mayor-catherine-pugh-in-poor-health-not-lucid-enough-to-resign-attorney,200
https://www.foxnews.com/food-drink/weird-margarita-recipes-holiday,200
https://www.foxnews.com/travel,200
https://www.foxnews.com/entertainment/former-cbs-exec-claims-racism-sexual-harassment,200
https://www.foxnews.com/shows/americas-newsroom,200
https://www.foxnews.com/science/scientists-uncover-new-evidence-of-the-asteroid-that-killed-off-the-dinosaurs,200
https://www.foxnews.com/category/entertainment/genres/mature,200
https://www.foxnews.com/opinion/how-to-teach-your-kids-about-god-jim-daly,200
https://www.foxnews.com/entertainment/the-bachelorette-hannah-b-pete-windmill-sex-elimination,200
https://www.foxnews.com/science/frozen-bird-discovered-siberia-46000-years-old,200
https://www.foxnews.com/tech/nfl-twitter-accounts-hacked-super-bowl,200
