URL,Size,# of outlinks,Content-type
https://www.foxnews.com/entertainment/bebe-rexha-new-album-mental-health.amp,64691,133,TEXT/HTML
https://www.foxnews.com/media/chris-wallace-iran-fallout-soleimani-trump.amp,72832,151,TEXT/HTML
https://www.foxnews.com/politics/video-rashida-tlaib-being-dragged-out-of-2016-trump-event,69977,170,TEXT/HTML
https://www.foxnews.com/category/us/military/honors/pearl-harbor,64055,177,TEXT/HTML
https://www.foxnews.com/media/amer-zahn-says-bloomberg-is-part-of-the-problem-he-proved-hes-oligarchic,67842,167,TEXT/HTML
https://www.foxnews.com/entertainment/katherine-schwarzenegger-chris-pratt-maverick-petco.amp,75905,146,TEXT/HTML
https://www.foxnews.com/us/donald-stratton-pearl-harbor-uss-arizona-died.amp,69495,137,TEXT/HTML
https://www.foxnews.com/entertainment/elton-john-on-the-lion-king-remake-its-a-huge-disappointment,71472,181,TEXT/HTML
https://www.foxnews.com/politics/soleimani-take-down-fuels-new-partisan-warfare-on-capitol-hill,88772,173,TEXT/HTML
https://www.foxnews.com/category/person/ralph-northam,65978,177,TEXT/HTML
https://www.foxnews.com/us/more-families-demand-information-on-virginia-beach-shooting,64293,160,TEXT/HTML
https://www.foxnews.com/politics/troops-middle-east-baghdad-embassy-kuwait,73298,172,TEXT/HTML
https://www.foxnews.com/us/pearl-harbor-hero-recognized-76-years-after-saving-6-from-sinking-uss-arizona,89172,173,TEXT/HTML
https://www.foxnews.com/entertainment/elton-john-shocks-concergoers-profanity-laden-rant-security-guards.amp,67812,138,TEXT/HTML
https://www.foxnews.com/politics/virginia-assault-weapons-ban-fails-in-legislature,80856,176,TEXT/HTML
https://www.foxnews.com/media/va-democrat-joins-gop-in-voting-against-gun-control.amp,70810,142,TEXT/HTML
https://www.foxnews.com/politics/fox-news-poll-dec-19,56427,164,TEXT/HTML
https://www.foxnews.com/entertainment/elton-john-rocketman-biopic-drugs-addiction-eating-disorder,72406,181,TEXT/HTML
https://www.foxnews.com/opinion/pearl-harbor-survivor-what-i-saw-aboard-the-uss-arizona-on-december-7-1941,83229,165,TEXT/HTML
https://www.foxnews.com/category/politics/elections/house-of-representatives,65505,177,TEXT/HTML
https://www.foxnews.com/politics/trumps-immigration-offer-brings-polarized-reactions-from-dems-and-gop,88264,169,TEXT/HTML
https://www.foxnews.com/entertainment/elton-john-queen-elizabeth-slapped-her-nephew-new-book,72985,185,TEXT/HTML
https://www.foxnews.com/politics/fox-news-poll-end-of-the-decade-not-impressing-voters.amp,67082,133,TEXT/HTML
https://www.foxnews.com/us/virginia-capitol-gun-rights-rally,91399,177,TEXT/HTML
https://www.foxnews.com/world/india-farmer-paints-dog-tiger-monkeys.amp,64757,133,TEXT/HTML
https://www.foxnews.com/politics/federal-employees-return-to-work-amid-fears-of-another-shutdown-next-month,81469,175,TEXT/HTML
https://www.foxnews.com/transcript/bannon-on-trump-signing-usmca-announcing-middle-east-peace-deal-amid-senate-impeachment-trial.amp,116921,129,TEXT/HTML
https://www.foxnews.com/us/scalise-critical-shooter-idd-as-james-hodgkinson,89852,168,TEXT/HTML
https://www.foxnews.com/entertainment/howard-stern-wendy-williams-apology,75010,189,TEXT/HTML
https://www.foxnews.com/world/violent-protests-india-immigration-law.amp,70388,136,TEXT/HTML
https://www.foxnews.com/entertainment/chris-pratt-encouraged-gain-30-40-pounds-parks-and-recreation.amp,66663,137,TEXT/HTML
https://www.foxnews.com/travel/tourists-chased-tiger-india-national-park,67831,171,TEXT/HTML
https://www.foxnews.com/politics/virginia-senate-blocks-another-gun-bill,73351,177,TEXT/HTML
https://www.foxnews.com/entertainment/amy-poehler-reflects-on-10-year-anniversary-of-parks-and-recreation-im-just-really-overwhelmed,79697,181,TEXT/HTML
https://www.foxnews.com/world/india-expected-to-pass-law-approving-citizenship-for-nearby-refugees-unless-theyre-muslim,76253,171,TEXT/HTML
https://www.foxnews.com/category/entertainment/the-bachelor,64197,177,TEXT/HTML
https://www.foxnews.com/entertainment/howard-stern-donald-trump-interviews,73497,180,TEXT/HTML
https://www.foxnews.com/world/india-protest-violence-non-muslim-citizenship-rule,74584,169,TEXT/HTML
https://www.foxnews.com/story/history-the-pledge-of-allegiance,53560,151,TEXT/HTML
https://www.foxnews.com/entertainment/meghan-markle-prince-harry-princess-beatrice-princess-eugenie-megxit,96892,208,TEXT/HTML
https://www.foxnews.com/entertainment/wendy-williams-howard-stern-radio-hall-fame.amp,69186,139,TEXT/HTML
https://www.foxnews.com/entertainment/bebe-rexha-30-birthday-not-20-anymore.amp,67341,136,TEXT/HTML
https://www.foxnews.com/world/indias-modi-paints-image-of-hindu-ascetic-called-to-power.amp,70253,130,TEXT/HTML
https://www.foxnews.com/entertainment/howard-stern-apology-late-actor,77734,184,TEXT/HTML
https://www.foxnews.com/transcript/sen-lindsey-graham-i-am-increasingly-optimistic-we-can-have-historic-solutions-in-syria.amp,111812,129,TEXT/HTML
https://www.foxnews.com/entertainment/princess-eugenie-ends-instagram-hiatus-dad-prince-andrew-stepped-back-royal-duties,77461,185,TEXT/HTML
https://www.foxnews.com/category/person/rand-paul,65473,176,TEXT/HTML
https://www.foxnews.com/entertainment/chris-pratts-new-pledge-of-allegiance-themed-production-company-aims-to-heal-political-divide.amp,67798,137,TEXT/HTML
https://www.foxnews.com/entertainment/celebrity-breakups-2019.amp,112776,200,TEXT/HTML
https://www.foxnews.com/entertainment/sarah-ferguson-speaks-prince-andrews-friendship-jeffrey-epstein,80419,189,TEXT/HTML
https://www.foxnews.com/health/coronavirus-outbreak-virginia-middle-school-exchange-student-cancel.amp,67572,138,TEXT/HTML
https://www.foxnews.com/travel/couples-7000-bali-honeymoon-ruined-after-dog-chews-passport.amp,65947,133,TEXT/HTML
https://www.foxnews.com/politics/holder-calls-for-scotus-term-limits-saying-18-years-is-enough.amp,70894,142,TEXT/HTML
https://www.foxnews.com/entertainment/princess-beatrice-edoardo-mapelli-mozzi-wedding-date-revealed,74753,183,TEXT/HTML
https://www.foxnews.com/entertainment/bebe-rexha-claps-back-at-male-music-executive-who-said-she-is-too-old-to-be-sexy.amp,68536,135,TEXT/HTML
https://www.foxnews.com/entertainment/princess-beatrice-engaged-edoardo-mapelli-mozzi,72898,187,TEXT/HTML
https://www.foxnews.com/politics/ruth-bader-ginsberg-cancer-free-radiation-treatment,72862,172,TEXT/HTML
https://www.foxnews.com/travel/you-can-stay-at-harry-and-meghans-fiji-hotel-for-150-a-night,65960,172,TEXT/HTML
https://www.foxnews.com/health/first-case-coronavirus-us-seattle,72013,173,TEXT/HTML
https://www.foxnews.com/us/florida-pastor-accused-of-sexually-abusing-minor-kills-himself,67309,169,TEXT/HTML
https://www.foxnews.com/politics/holder-says-barr-is-paying-a-price-for-spearheading-russia-probe-misconduct-investigation,95446,190,TEXT/HTML
https://www.foxnews.com/entertainment/lady-gabriella-windsor-sussex-royal-wedding,92811,191,TEXT/HTML
https://www.foxnews.com/entertainment/bebe-rexha-unedited-bikini-photo-instagram,75530,187,TEXT/HTML
https://www.foxnews.com/entertainment/prince-andrew-princess-beatrice-epstein-scandal-italy.amp,77246,151,TEXT/HTML
https://www.foxnews.com/media/eric-holder-republicans-cheat-2020,75699,179,TEXT/HTML
https://www.foxnews.com/entertainment/christian-comedian-john-christ-sexual-harassment-cancels-comedy-tour.amp,72632,138,TEXT/HTML
https://www.foxnews.com/world/database-shows-how-china-targets-minority-uighur-muslims,75231,173,TEXT/HTML
https://www.foxnews.com/faith-values/christian-author-joshua-harris-kissed-dating-goodbye-faith,61171,161,TEXT/HTML
https://www.foxnews.com/transcript/sen-graham-pelosi-taking-a-wrecking-ball-to-the-constitution.amp,108941,129,TEXT/HTML
https://www.foxnews.com/entertainment/bebe-rexha-calls-out-body-shamers-who-criticized-instagram-post,67107,177,TEXT/HTML
https://www.foxnews.com/science/queen-victorias-dress-boots-stockings-and-underwear-discovered,75047,170,TEXT/HTML
https://www.foxnews.com/food-drink/americans-billion-dollars-beer-super-bowl,64738,169,TEXT/HTML
https://www.foxnews.com/media/trump-touts-a-comeback-as-democrats-hobbled-by-iowa-debacle.amp,69707,137,TEXT/HTML
https://www.foxnews.com/world/uk-to-start-points-immigration-system-preference-skilled-migrants,71479,170,TEXT/HTML
https://www.foxnews.com/entertainment/jimmy-fallon-john-cena-workout-hilarious-beer-commercial-sunday,76610,184,TEXT/HTML
https://www.foxnews.com/category/shows/sunday-morning-futures,63570,175,TEXT/HTML
https://www.foxnews.com/entertainment/prince-philip-released-hospital-christmas-queen,77779,186,TEXT/HTML
https://www.foxnews.com/entertainment/elton-john-vladimir-putin-lgbtq-rocketman-censorship,74725,181,TEXT/HTML
https://www.foxnews.com/food-drink/busch-beer-dollar-rebate-snow,62837,167,TEXT/HTML
https://www.foxnews.com/media/harris-faulkner-shannon-bream-ainsley-earhardt-faith-2020-campaign-season,76472,174,TEXT/HTML
https://www.foxnews.com/politics/trump-snubs-pelosi-state-of-the-union-wont-shake-hand,73306,174,TEXT/HTML
https://www.foxnews.com/entertainment/aaron-rodgers-family-dismayed-religious-comments-danica-patrick-podcast-report,76761,185,TEXT/HTML
https://www.foxnews.com/food-drink/coronavirus-corona-beer-confusion-google-search,71502,172,TEXT/HTML
https://www.foxnews.com/entertainment/elton-john-reveals-he-wore-diaper-and-used-it-during-las-vegas-show-if-they-only-knew.amp,68570,138,TEXT/HTML
https://www.foxnews.com/entertainment/kate-beckinsale-instagram-troll-dressing-like-a-teenage,71495,183,TEXT/HTML
https://www.foxnews.com/entertainment/prince-andrew-not-cooperating-feds-jeffrey-epstein-investigation-probe,88294,189,TEXT/HTML
https://www.foxnews.com/food-drink/coors-light-offering-100-pet-adoption-fees,67787,170,TEXT/HTML
https://www.foxnews.com/lifestyle/minnesota-woman-missing-dog-beer-florida-animal-shelter,65414,169,TEXT/HTML
https://www.foxnews.com/entertainment/prince-william-kate-middleton-baftas-megxit-prince-andrew-jokes,91637,208,TEXT/HTML
https://www.foxnews.com/politics/joe-hunter-biden-seen-golfing-with-ukraine-gas-company-exec-back-in-2014-photo-shows,86407,184,TEXT/HTML
https://www.foxnews.com/entertainment/meghan-markle-breaks-royal-tradition-with-dark-nail-polish-at-british-fashion-awards,79446,186,TEXT/HTML
https://www.foxnews.com/world/baghdad-embassy-rocket-dining-room,77158,170,TEXT/HTML
https://www.foxnews.com/entertainment/meghan-markle-people-prince-harry-couple-in-love,80408,186,TEXT/HTML
https://www.foxnews.com/politics/iowa-democratic-party-caucus-results,94157,179,TEXT/HTML
https://www.foxnews.com/transcript/sen-scott-trumps-approval-with-african-americans-has-been-over-30-percent.amp,115297,129,TEXT/HTML
https://www.foxnews.com/entertainment/prince-william-worried-prince-harry-meghan-markle-doc,103893,200,TEXT/HTML
https://www.foxnews.com/world/india-sexual-assault-us-embassy.amp,66026,136,TEXT/HTML
https://www.foxnews.com/entertainment/elton-john-tearfully-off-stage-losing-voice-mid-concert.amp,68031,135,TEXT/HTML
https://www.foxnews.com/politics/treasury-complies-with-gop-senate-inquiry-hands-over-highly-confidential-info-on-hunter-biden-report-says,76889,173,TEXT/HTML
https://www.foxnews.com/entertainment/prince-harry-sues-tabloids-phone-hacking,77999,188,TEXT/HTML
https://www.foxnews.com/entertainment/hannah-brown-dancing-with-the-stars-new-side-bachelorette-heartbreak,91310,191,TEXT/HTML
https://www.foxnews.com/politics/romney-trump-chris-wallace-i-had-to-follow-my-conscience,84466,175,TEXT/HTML
https://www.foxnews.com/transcript/peter-navarro-on-how-us-is-fighting-the-spread-of-coronavirus.amp,113768,129,TEXT/HTML
https://www.foxnews.com/entertainment/wendy-williams-slams-meghan-markle.amp,66054,137,TEXT/HTML
https://www.foxnews.com/politics/tension-flare-impeachment-debate-gaetz-hunter-bidens-drug-abuse,78935,174,TEXT/HTML
https://www.foxnews.com/politics/biden-hunter-ukraine-activist-corruption-daria-kaleniuk,81119,178,TEXT/HTML
https://www.foxnews.com/entertainment/lauren-alaina-dating-comedian-john-crist,76083,184,TEXT/HTML
https://www.foxnews.com/media/sean-hannity-bernie-sanders-iowa-shock-panic.amp,67149,135,TEXT/HTML
https://www.foxnews.com/entertainment/wendy-williams-strip-club-los-angeles-make-it-rain,76216,184,TEXT/HTML
https://www.foxnews.com/media/gop-lawmaker-republicans-snooping-dems-meeting.amp,70285,139,TEXT/HTML
https://www.foxnews.com/politics/hunter-biden-ordered-to-pay-monthly-child-support-ending-standoff-over-contempt,86246,181,TEXT/HTML
https://www.foxnews.com/media/trump-easily-beats-impeachment-romney-vote-stirs-backlash.amp,68184,135,TEXT/HTML
https://www.foxnews.com/politics/candidates-make-their-closing-cases-on-the-eve-of-iowas-caucuses,83850,179,TEXT/HTML
https://www.foxnews.com/health/coronavirus-vaccine-china-transparency.amp,71804,139,TEXT/HTML
https://www.foxnews.com/media/ted-lieu-hunter-biden-ukraine,68228,171,TEXT/HTML
https://www.foxnews.com/politics/steve-knight-eyes-old-seat-after-katie-hill-resignation,67965,170,TEXT/HTML
https://www.foxnews.com/media/tucker-carlson-bernie-sanders-as-the-frontrunner-is-the-nightmare-scenario-for-democrats-in-washington,68674,168,TEXT/HTML
https://www.foxnews.com/person/p/nicole-pajer,55231,166,TEXT/HTML
https://www.foxnews.com/transcript/sen-graham-on-impeachment-trial-i-think-trump-will-get-acquitted.amp,110805,129,TEXT/HTML
https://www.foxnews.com/media/joe-biden-peter-doocy-hunter-biden-dna-test,79420,176,TEXT/HTML
https://www.foxnews.com/person/e/rep-tom-emmer,41507,149,TEXT/HTML
https://www.foxnews.com/entertainment/dancing-with-the-stars-lauren-alaina-talks-breakup.amp,68540,135,TEXT/HTML
https://www.foxnews.com/entertainment/bebe-rexha-plastic-surgery-rumors,74533,184,TEXT/HTML
https://www.foxnews.com/health/mumbai-terror-attack-survivor-running-for-mental-health.amp,73732,134,TEXT/HTML
https://www.foxnews.com/politics/hunter-bidens-controversies-explained.amp,85590,156,TEXT/HTML
https://www.foxnews.com/transcript/rep-gaetz-on-voting-to-curb-trumps-iran-war-powers.amp,112802,129,TEXT/HTML
https://www.foxnews.com/entertainment/bebe-rexha-body-shaming-social-media-blast,79512,190,TEXT/HTML
https://www.foxnews.com/entertainment/wendy-williams-drew-carey-amie-harwick-death-price-is-right.amp,69430,141,TEXT/HTML
https://www.foxnews.com/politics/hundreds-camp-out-overnight-ahead-of-trump-rally-in-colorado,70796,170,TEXT/HTML
https://www.foxnews.com/media/media-clumsy-handling-botched-report-obama-child-detention-stats-trump,79848,173,TEXT/HTML
https://www.foxnews.com/entertainment/bebe-rexha-every-body-is-beautiful-post.amp,68159,141,TEXT/HTML
https://www.foxnews.com/health/china-counts-sharp-rise-in-coronavirus-cases-during-countrys-busiest-travel-time-2-in-beijing,61242,163,TEXT/HTML
https://www.foxnews.com/transcript/sen-cruz-reacts-to-calling-former-vp-biden-as-impeachment-witness.amp,113647,129,TEXT/HTML
https://www.foxnews.com/politics/trump-colorado-rally-democrats-debate.amp,83650,148,TEXT/HTML
https://www.foxnews.com/media/cnn-richard-grenell-director-of-national-intelligence,71588,172,TEXT/HTML
https://www.foxnews.com/politics/bernie-sanders-medicare-for-all-bill-estimated-to-cost-32-6t-new-study-says,81045,169,TEXT/HTML
https://www.foxnews.com/politics/dem-debate-bloomberg-sanders.amp,85231,145,TEXT/HTML
https://www.foxnews.com/health/human-to-human-transmission-coronavirus-china-confirmed.amp,67089,135,TEXT/HTML
https://www.foxnews.com/politics/pentagon-chief-visits-nuke-base-to-highlight-weapon-spending,74229,164,TEXT/HTML
https://www.foxnews.com/opinion/paul-batura-what-chick-fil-a-taught-me-about-life,81984,170,TEXT/HTML
https://www.foxnews.com/world/powerful-earthquake-hits-albania,80957,169,TEXT/HTML
https://www.foxnews.com/media/mainstream-media-erupts-after-trump-picks-richard-grenell-to-be-acting-dni,85781,176,TEXT/HTML
https://www.foxnews.com/travel/mystery-viral-outbreak-china-cdc-enhanced-health-screenings-three-major-us-airports,73682,173,TEXT/HTML
https://www.foxnews.com/politics/warren-unloads-on-bloomberg-billionaire-who-calls-women-fat-broads,75282,173,TEXT/HTML
https://www.foxnews.com/entertainment/christie-brinkley-wendy-williams-dwts-claim-faked-injury,76538,187,TEXT/HTML
https://www.foxnews.com/food-drink/tiktok-woman-snatches-free-food-mall,67275,171,TEXT/HTML
https://www.foxnews.com/entertainment/hannah-brown-bachelorette-dancing-with-the-stars,80655,191,TEXT/HTML
https://www.foxnews.com/entertainment/christian-comedian-john-crist-fired-chick-fil-a.amp,68281,138,TEXT/HTML
https://www.foxnews.com/entertainment/james-van-der-beek-gives-super-awkward-interview-about-dawsons-creek,74514,187,TEXT/HTML
https://www.foxnews.com/lifestyle/broom-challenge-trend-nasa,70624,176,TEXT/HTML
https://www.foxnews.com/entertainment/christie-brinkley-dancing-with-the-stars-suffering-serious-injury-daughter-sailor-fill-in,81881,191,TEXT/HTML
https://www.foxnews.com/person/r/viktoria-ristanovic,53929,166,TEXT/HTML
https://www.foxnews.com/entertainment/cmt-male-female-artists-equal-video-play,76128,185,TEXT/HTML
https://www.foxnews.com/entertainment/sailor-brinkley-cook-dwts-elimination-broke-chrsitie-heart,78185,183,TEXT/HTML
https://www.foxnews.com/lifestyle/skull-breaker-challenge-going-viral.amp,68431,138,TEXT/HTML
https://www.foxnews.com/media/biden-trump-white-supremacy-spicer,70589,175,TEXT/HTML
https://www.foxnews.com/us/florida-boat-prayer-teens-amen,75996,173,TEXT/HTML
https://www.foxnews.com/entertainment/dancing-with-the-stars-christie-brinkley,81354,207,TEXT/HTML
https://www.foxnews.com/entertainment/dixie-chicks-confirm-new-album,72907,184,TEXT/HTML
https://www.foxnews.com/entertainment/sailor-brinkley-cook-dwts-christie-brinkley-wendy-williams-spewing-hatred.amp,69005,140,TEXT/HTML
https://www.foxnews.com/entertainment/cmas-2019-jennifer-nettles-equal-play-with-red-carpet-look-play-our-records,75673,182,TEXT/HTML
https://www.foxnews.com/entertainment/country-singer-kelsea-ballerini-surprised-by-little-big-town-on-stage-with-grand-ole-opry-invitation,69928,174,TEXT/HTML
https://www.foxnews.com/entertainment/christie-brinkley-immediately-compete-dancing-with-the-stars-daughter-sailor-brinkley-cook,85008,184,TEXT/HTML
https://www.foxnews.com/world/young-boy-credits-this-christian-childrens-show-with-saving-him-from-suicide,75793,174,TEXT/HTML
https://www.foxnews.com/entertainment/then-now-the-cast-of-dawsons-creek,97658,149,TEXT/HTML
https://www.foxnews.com/entertainment/taylor-swift-mother-andrea-brain-tumor,78246,187,TEXT/HTML
https://www.foxnews.com/entertainment/kacey-musgraves-kelsea-ballerini-country-radio-station-airplay-rules,76876,182,TEXT/HTML
https://www.foxnews.com/entertainment/lauren-alaina-dancing-with-the-stars-lost-25-pounds.amp,67558,136,TEXT/HTML
https://www.foxnews.com/entertainment/michelle-pfeiffer-broke-arm-bath-accident,75973,188,TEXT/HTML
https://www.foxnews.com/entertainment/taylor-swift-crying-banana-eye-surgery,72056,181,TEXT/HTML
https://www.foxnews.com/media/mass-shootings-violence-el-paso-video-games,71633,175,TEXT/HTML
https://www.foxnews.com/entertainment/wendy-williams-apologizes-joaquin-phoenixs-cleft-lip-backlash.amp,69405,137,TEXT/HTML
https://www.foxnews.com/entertainment/taylor-swift-amy-poehler-feud-presenting-together-golden-globes,76862,187,TEXT/HTML
https://www.foxnews.com/entertainment/gary-sinise-kj-apa-to-role-in-faith-based-film-i-still-believe-about-singer-jeremy-camp,75824,183,TEXT/HTML
https://www.foxnews.com/opinion/five-reasons-kamala-harris-is-the-brand-new-2020-democratic-party-frontrunner,81772,166,TEXT/HTML
https://www.foxnews.com/health/alabama-navy-rotc-senior-credits-god-for-surviving-brain-injury-medical-science-can-t-explain-my-recovery,69572,169,TEXT/HTML
https://www.foxnews.com/entertainment/lauren-alaina-calls-off-engagement-to-high-school-boyfriend-alex-hopkins,72531,179,TEXT/HTML
https://www.foxnews.com/entertainment/taylor-swift-political-dixie-chicks-controversy.amp,70381,140,TEXT/HTML
https://www.foxnews.com/transcript/bernie-sanders-declares-victory-in-chaotic-iowa-caucuses.amp,110495,129,TEXT/HTML
https://www.foxnews.com/entertainment/wendy-williams-audience-phone-rang-get-out,72887,183,TEXT/HTML
https://www.foxnews.com/entertainment/taylor-swift-says-she-voted-for-democrat-phil-bredesen-please-dont-sit-this-one-out,73533,182,TEXT/HTML
https://www.foxnews.com/transcript/michael-bloomberg-prepares-to-enter-presidential-race.amp,111055,129,TEXT/HTML
https://www.foxnews.com/health/texas-community-celebrates-boys-miraculous-recovery-with-superhero-sendoff,76675,174,TEXT/HTML
https://www.foxnews.com/opinion/will-chinese-firm-use-steel-company-deal-to-steal-secrets-that-endanger-us-national-security,74436,167,TEXT/HTML
https://www.foxnews.com/faith-values/god-still-does-the-impossible-the-incredible-true-story-behind-the-faith-based-film-breakthrough.amp,68221,138,TEXT/HTML
https://www.foxnews.com/entertainment/lauren-alaina-boyfriend-john-crist-break-up.amp,67731,136,TEXT/HTML
https://www.foxnews.com/media/beto-orourke-trump-rhetoric-nazi,73134,173,TEXT/HTML
https://www.foxnews.com/entertainment/wendy-williams-inner-circle-concerned-well-being-source,79025,185,TEXT/HTML
https://www.foxnews.com/media/msnbcs-chris-matthews-compares-sanders-nevada-win-to-frances-fall-to-nazis-draws-calls-for-his-firing.amp,68335,135,TEXT/HTML
https://www.foxnews.com/entertainment/a-sneak-peek-at-jennifer-hudsons-fashion-line.amp,65809,129,TEXT/HTML
https://www.foxnews.com/entertainment/lauren-alaina-announces-stepfather-sam-ramkers-death-in-instagram-post-he-was-the-most-compassionate-person-in-the-world,69732,176,TEXT/HTML
https://www.foxnews.com/opinion/john-fund-lets-resolve-not-to-forget-the-good-news-changing-our-world,76674,171,TEXT/HTML
https://www.foxnews.com/faith-values/nebraska-man-says-miraculous-recovery-after-plug-was-pulled-is-proof-of-god,73320,165,TEXT/HTML
https://www.foxnews.com/transcript/nevada-attempts-to-avoid-repeat-of-iowa-caucus-chaos.amp,110262,129,TEXT/HTML
https://www.foxnews.com/entertainment/joker-joaquin-phoenix-leaves-interview-after-movie-violence-question,74937,184,TEXT/HTML
https://www.foxnews.com/transcript/melania-trump-takes-a-three-state-tour-to-promote-her-be-best-initiative-for-children.amp,105633,129,TEXT/HTML
https://www.foxnews.com/health/india-government-homeopathy-coronavirus-prevention.amp,66724,136,TEXT/HTML
https://www.foxnews.com/politics/andrew-yang-suspend-presidential-campaign.amp,66451,134,TEXT/HTML
https://www.foxnews.com/opinion/hey-democrats-youre-roasting-howard-schultz-when-you-should-be-working-hard-to-find-a-centrist-candidate,76680,167,TEXT/HTML
https://www.foxnews.com/travel/costa-cruise-passengers-disembark-following-coronavirus-scare,80127,175,TEXT/HTML
https://www.foxnews.com/world/us-taliban-reduction-of-violence-deal.amp,68987,133,TEXT/HTML
https://www.foxnews.com/health/flight-carry-passengers-china-expected-arrive-london-friday,93241,200,TEXT/HTML
https://www.foxnews.com/opinion/john-fund-pelosi-ocasio-cortez-house-of-representatives-speaker,80358,171,TEXT/HTML
https://www.foxnews.com/entertainment/ariana-grande-releases-highly-anticipated-music-video-for-thank-u-next,68830,179,TEXT/HTML
https://www.foxnews.com/elections/2020/primary-results/state/new-york,98004,204,TEXT/HTML
https://www.foxnews.com/transcript/eric-and-lara-trumps-daughter-makes-tv-debut-on-fox-news.amp,113141,129,TEXT/HTML
https://www.foxnews.com/entertainment/this-is-us-fall-finale-reveals-shocking-nicky-bombshell.amp,74985,134,TEXT/HTML
https://www.foxnews.com/entertainment/biggest-halftime-show-mishaps-nfl.amp,74617,157,TEXT/HTML
https://www.foxnews.com/whats-changed,33694,146,TEXT/HTML
https://www.foxnews.com/entertainment/ariana-grande-sued-copyright-infringement-7-rings.amp,66197,136,TEXT/HTML
https://www.foxnews.com/opinion/will-andrew-cuomos-amazon-subsidy-cart-be-upset-by-alexandria-ocasio-cortez,75221,167,TEXT/HTML
https://www.foxnews.com/transcript/cavuto-as-if-we-need-a-storm-to-remind-us-christmas-is-over.amp,66540,134,TEXT/HTML
https://www.foxnews.com/elections/2020/primary-results/voter-analysis,866083,186,TEXT/HTML
https://www.foxnews.com/transcript/sen-mnuchin-we-are-now-able-to-target-more-sectors-with-new-sanctions.amp,114911,129,TEXT/HTML
https://www.foxnews.com/category/entertainment/features/movie-review,63304,175,TEXT/HTML
https://www.foxnews.com/entertainment/jaw-dropping-super-bowl-halftime-moments-you-need-to-revisit,99034,207,TEXT/HTML
https://www.foxnews.com/transcript/exclusive-vice-president-pence-on-the-trump-administrations-vision-and-goals-for-2020.amp,116445,129,TEXT/HTML
https://www.foxnews.com/entertainment/joker-trailer-joaquin-phoenix-sends-chills-down-your-spine-in-new-joker-trailer,70203,180,TEXT/HTML
https://www.foxnews.com/entertainment/amie-harwick-brother-demands-apology-wendy-williams.amp,68171,135,TEXT/HTML
https://www.foxnews.com/about/rss,30350,142,TEXT/HTML
https://www.foxnews.com/opinion/pelosis-sotu-tantrum-was-also-an-acknowledgment-of-defeat-john-fund,70640,170,TEXT/HTML
https://www.foxnews.com/elections/2020/primary-results/state/nebraska,98002,204,TEXT/HTML
https://www.foxnews.com/entertainment/joaquin-phoenix-officially-set-to-star-as-the-joker-in-new-origin-movie,73321,178,TEXT/HTML
https://www.foxnews.com/entertainment/lori-loughlin-mossimo-giannulli-new-charges-college-admissions-scandal,76754,188,TEXT/HTML
https://www.foxnews.com/entertainment/lenny-kravitz-loses-sunglasses-asks-fans-for-help,70195,181,TEXT/HTML
https://www.foxnews.com/category/person/olivia-jade,64707,174,TEXT/HTML
https://www.foxnews.com/entertainment/joaquin-phoenix-jesus-mary-magdalene-miracle.amp,66181,137,TEXT/HTML
https://www.foxnews.com/entertainment/howard-stern-slams-wendy-williams-for-saying-hes-gone-hollywood,83914,192,TEXT/HTML
https://www.foxnews.com/elections/2020/primary-results/state/tennessee,98013,204,TEXT/HTML
https://www.foxnews.com/transcript/cavuto-the-markets-are-easier-to-take-stock-of-than-life.amp,67117,134,TEXT/HTML
https://www.foxnews.com/opinion/why-bloomberg-may-be-real-winner-of-iowa-caucuses-john-fund,71115,169,TEXT/HTML
https://www.foxnews.com/elections/2020/primary-results/state/pennsylvania,98044,204,TEXT/HTML
https://www.foxnews.com/category/person/mossimo-giannulli,65785,175,TEXT/HTML
https://www.foxnews.com/entertainment/bruce-springsteen-donald-trump-criticism-american,72886,184,TEXT/HTML
https://www.foxnews.com/entertainment/olivia-jades-return-to-youtube-met-with-mixed-reactions-on-social-media-you-should-have-stayed-gone,86327,200,TEXT/HTML
https://www.foxnews.com/politics/steyer-touts-minority-support-as-key-in-achieving-much-needed-south-carolina-success.amp,66229,132,TEXT/HTML
https://www.foxnews.com/travel/tiger-tour-bus-chase-india.amp,65113,133,TEXT/HTML
https://www.foxnews.com/elections/2020/primary-results/state/maryland,98004,204,TEXT/HTML
https://www.foxnews.com/opinion/pelosis-election-reform-encourages-voter-fraud-to-benefit-dems,77127,164,TEXT/HTML
https://www.foxnews.com/us/san-francisco-sheriff-mayor-say-they-wont-help-federal-agents-deport-illegal-immigrants.amp,71192,140,TEXT/HTML
https://www.foxnews.com/elections/2020/primary-results/state/american-samoa,98884,204,TEXT/HTML
https://www.foxnews.com/transcript/devin-nunes-jerry-nadler-is-starting-phase-2-of-the-democrat-impeachment-circus.amp,115483,129,TEXT/HTML
https://www.foxnews.com/entertainment/wendy-williams-entitled-stupid-olivia-jade-lori-loughlin.amp,68014,141,TEXT/HTML
https://www.foxnews.com/entertainment/missy-elliott-kierra-sheard-gospel,75049,182,TEXT/HTML
https://www.foxnews.com/media/tom-steyer-trump-won-democrats-nevada-debate,71132,174,TEXT/HTML
https://www.foxnews.com/elections/2020/primary-results/state/idaho,97974,204,TEXT/HTML
